price,beds,bath,propertysqft,borough,property_category,type,sublocality_ext,postcode,state_ext,latitude,longitude,price_per_sqft
769000,2,2.0,2184.207862,Queens,building,pending,queens,11375,new york,40.7339071,-73.8535727,352.07271861747375
1350000,9,3.0,3318.0,The Bronx,building,multi-family home,the bronx,10451,new york,40.8262094,-73.9164423,406.871609403255
797777,4,2.0,2184.207862,Queens,building.residential,multi-family home,queens,11436,new york,40.6764388,-73.8008604,365.24774673666104
4650000,6,2.3738608579684373,4734.0,Brooklyn,building,pending,brooklyn,11238,new york,40.6875443,-73.9701737,982.256020278834
680000,4,2.0,1536.0,Queens,building,pending,queens,11417,new york,40.6729488,-73.8425151,442.7083333333333
549000,4,2.0,2184.207862,Queens,building,house,queens,11691,new york,40.6027057,-73.7548417,251.34970418854758
13650000,5,2.3738608579684373,2184.207862,New York,building,pending,manhattan,10021,new york,40.7686449,-73.9625686,6249.405213431101
749000,3,2.0,1400.0,Brooklyn,building,house,brooklyn,11234,new york,40.6306818,-73.9325033,535.0
398000,3,1.0,900.0,Mapleton,building.residential,co-op,brooklyn,11204,new york,40.617177,-73.986447,442.22222222222223
680000,2,2.0,847.0,Elmhurst,,condo,queens,11373,new york,40.7367106,-73.8722089,802.8335301062574
499000,2,1.0,2184.207862,Jackson Heights,,co-op,queens county,11373,new york,40.7537299,-73.88503,228.45811000015527
2250000,4,2.0,1360.0,Brooklyn,building,townhouse,brooklyn,11218,new york,40.6568189,-73.9795706,1654.4117647058824
550000,3,2.0,1520.0,Staten Island,building,pending,staten island,10305,new york,40.5878221,-74.097086,361.8421052631579
4995000,6,2.3738608579684373,7868.0,New York,building.residential,townhouse,manhattan,10003,new york,40.7320958,-73.9837146,634.8500254194205
2650000,5,2.0,2500.0,Manhattan,building.residential,pending,manhattan,10028,new york,40.7804508,-73.9582141,1060.0
7188000,3,3.0,4108.0,Manhattan,,house,manhattan,10007,new york,40.7150155,-74.0093372,1749.7565725413826
1500000,14,7.0,6375.0,The Bronx,building,townhouse,the bronx,10460,new york,40.8426571,-73.8884167,235.2941176470588
999000,1,1.0,2184.207862,Park Slope,building.residential,co-op,brooklyn,11215,new york,40.6698886,-73.9726587,457.37405188407837
799000,2,2.0,868.0,Bayside,building,condo,queens,11361,new york,40.7696789,-73.772159,920.5069124423964
699000,1,1.0,2184.207862,61st Street,building,condo,queens,11377,new york,40.7441863,-73.9037635,320.0244867537245
940000,2,1.0,2184.207862,Manhattan,building.residential,co-op,manhattan,10021,new york,40.7689684,-73.9543121,430.36197074177545
3460000,2,2.0,2484.0,Brooklyn,,townhouse,brooklyn,11242,new york,40.7037221,-73.9870968,1392.914653784219
629000,3,2.0,1575.0,The Bronx,building,house,the bronx,10469,new york,40.8734881,-73.8582333,399.36507936507934
2850000,4,2.3738608579684373,1725.0,Brooklyn,building,townhouse,brooklyn,11215,new york,40.6622005,-73.9869853,1652.1739130434783
2750000,2,2.0,2184.207862,Manhattan,,co-op,manhattan,10065,new york,40.7687082,-73.9694439,1259.037680361577
1100000,9,3.0,3944.0,The Bronx,building,townhouse,the bronx,10457,new york,40.8473585,-73.9057344,278.9046653144016
599000,3,3.0,1392.0,Staten Island,building.residential,pending,staten island,10308,new york,40.5556599,-74.1550879,430.31609195402297
1049000,6,2.0,2184.207862,Queens,building,multi-family home,queens,11379,new york,40.7124648,-73.8767192,480.2656460724707
4250000,2,2.0,1778.0,Manhattan,building.residential,condo,manhattan,10001,new york,40.7537586,-74.003221,2390.326209223847
1695000,2,2.0,1035.0,Williamsburg,building.residential,condo,brooklyn,11211,new york,40.7163702,-73.9515728,1637.6811594202898
610000,3,2.3738608579684373,923.0,Fort Greene,building,condo,brooklyn,11238,new york,40.6863077,-73.9709274,660.8884073672806
2299000,8,5.0,2700.0,Queens,building,multi-family home,queens,11361,new york,40.7556144,-73.777277,851.4814814814815
1350000,3,2.3738608579684373,2184.207862,New York,building,house,manhattan,10029,new york,40.7970316,-73.9395297,618.0730430865924
2395000,4,4.0,3600.0,Manhattan,,co-op,manhattan,10017,new york,40.7491926,-73.9695417,665.2777777777778
3750000,13,8.0,2184.207862,Queens,building.residential,house,queens,11103,new york,40.7618536,-73.9187072,1716.8695641294235
1080000,2,2.0,1545.0,College Point,building,condo,queens,11356,new york,40.7841243,-73.8569018,699.0291262135922
450000,2,1.0,2184.207862,Southside,building.residential,pending,brooklyn,11211,new york,40.709819,-73.957902,206.0243476955308
2250000,10,2.3738608579684373,5200.0,Brooklyn,,multi-family home,brooklyn,11219,new york,40.6266296,-74.0077129,432.6923076923077
279000,2,1.0,2184.207862,Jamaica,building.residential,co-op,queens,11432,new york,40.7063799,-73.79996,127.7350955712291
1390000,3,2.0,1276.0,The Bronx,building,house,the bronx,10463,new york,40.8807227,-73.8993457,1089.3416927899686
1150000,6,3.0,2400.0,Brooklyn,building,multi-family home,brooklyn,11234,new york,40.6309272,-73.9303563,479.1666666666667
650000,2,2.0,1013.0,Riverdale,building,condo,the bronx,10463,new york,40.8870567,-73.908722,641.6584402764067
599999,3,2.0,1340.0,Brooklyn,building,house,brooklyn,11212,new york,40.6677486,-73.9134481,447.76044776119403
395000,2,1.0,950.0,North Riverdale,building,co-op,the bronx,10471,new york,40.909252,-73.905421,415.7894736842105
549000,2,2.0,1113.0,Howard Beach,building,condo,queens,11414,new york,40.6687898,-73.8494942,493.2614555256065
1350000,2,2.0,1066.0,Greenpoint,,condo,brooklyn,11222,new york,40.7200818,-73.9473654,1266.4165103189493
499000,1,1.0,571.0,Flushing,building,condo,queens,11377,new york,40.7440779,-73.9118986,873.9054290718038
1351242,2,2.0,1026.0,Long Island City,building.residential,condo,queens,11101,new york,40.747963,-73.944456,1317.0
479000,1,2.0,1096.0,Cypress Hills,building,condo,brooklyn,11208,new york,40.6874842,-73.8754674,437.04379562043795
1899000,3,2.0,1757.0,Brighton Beach,building.residential,condo,brooklyn,11235,new york,40.5769367,-73.9570143,1080.819578827547
275000,1,1.0,694.0,Jamaica,,co-op,queens county,11415,new york,40.7102499,-73.81917,396.2536023054755
1999000,3,3.0,1950.0,Manhattan,,co-op,manhattan,10128,new york,40.7851745,-73.9538945,1025.128205128205
1588000,5,2.3738608579684373,2580.0,Brooklyn,building,house,brooklyn,11228,new york,40.6122575,-74.0082788,615.5038759689922
3200000,7,4.0,2976.0,Brooklyn,building,townhouse,brooklyn,11201,new york,40.6861131,-73.9882714,1075.268817204301
1999000,2,2.0,2184.207862,Manhattan,,co-op,manhattan,10028,new york,40.7776874,-73.9585526,915.2059356519246
1745000,2,2.0,1574.0,Long Island City,building.residential,condo,queens county,11101,new york,40.7457551,-73.9417456,1108.6404066073699
1488000,3,2.0,2886.0,Staten Island,building,house,staten island,10306,new york,40.5792773,-74.1211285,515.5925155925156
1494000,1,2.0,1444.0,Manhattan,building,condo,manhattan,10028,new york,40.7719269,-73.949189,1034.6260387811635
1108900,6,2.0,2664.0,Brooklyn,building,multi-family home,brooklyn,11209,new york,40.63089,-74.018305,416.25375375375376
3200000,3,4.0,3040.0,Brooklyn,building,multi-family home,brooklyn,11231,new york,40.6817403,-73.9916448,1052.6315789473683
650000,3,2.0,1110.0,Staten Island,building,house,staten island,10304,new york,40.6057728,-74.0906176,585.5855855855856
2050000,12,8.0,8049.0,Brooklyn,building,townhouse,brooklyn,11216,new york,40.6743116,-73.9522812,254.69002360541683
1998000,19,8.0,5890.0,Brooklyn,,multi-family home,brooklyn,11215,new york,40.6585481,-73.9859643,339.2190152801358
1250000,5,4.0,2755.0,Staten Island,building,house,staten island,10305,new york,40.5923372,-74.0687941,453.7205081669691
749000,2,1.0,1000.0,Manhattan,building.residential,co-op,manhattan,10021,new york,40.7686208,-73.9544906,749.0
1215000,13,7.0,5250.0,The Bronx,building,multi-family home,the bronx,10473,new york,40.82384,-73.8695469,231.42857142857142
399000,1,1.0,2184.207862,Flushing,building.residential,co-op,queens,11375,new york,40.721991,-73.8393784,182.67492162337064
2465000,2,2.0,1400.0,Manhattan,,co-op,manhattan,10024,new york,40.7873301,-73.9797201,1760.7142857142858
1200000,2,2.0,2184.207862,Manhattan,building,co-op,manhattan,10128,new york,40.7854218,-73.9544887,549.3982605214155
439000,3,1.0,475.0,Manhattan,,co-op,manhattan,10003,new york,40.7308814,-73.9937801,924.2105263157895
975000,2,2.0,930.0,Bushwick,building,condo,brooklyn,11207,new york,40.6869771,-73.9126141,1048.3870967741937
1499000,6,4.0,2184.207862,Brooklyn,building,townhouse,brooklyn,11221,new york,40.6878701,-73.9272448,686.2899937680015
650000,3,1.0,1050.0,2501,building,condo,brooklyn,11226,new york,40.6492401,-73.9534818,619.047619047619
2550000,8,4.0,3900.0,Brooklyn,building,townhouse,brooklyn,11215,new york,40.6616741,-73.985673,653.8461538461538
3200000,6,5.0,5000.0,New York,building,house,manhattan,10027,new york,40.8079404,-73.942354,640.0
460000,1,1.0,518.0,Sheepshead Bay,,condo,sheepshead bay,11235,new york,40.5869759,-73.9514442,888.030888030888
1395000,2,2.0,1003.0,Brooklyn,building.residential,condo,brooklyn,11205,new york,40.6930476,-73.9611241,1390.827517447657
290000,1,1.0,2184.207862,Flushing,,co-op,kew gardens hills,11367,new york,40.7298599,-73.81851,132.77124629267541
1990000,6,5.0,2100.0,Queens,building,multi-family home,queens,11361,new york,40.7556078,-73.7775019,947.6190476190476
2980000,6,3.0,3210.0,Brooklyn,building,townhouse,brooklyn,11215,new york,40.6577712,-73.9762759,928.3489096573209
3498000,2,2.0,2046.0,Manhattan,,house,manhattan,10013,new york,40.7184562,-74.008024,1709.6774193548388
599889,2,2.0,2184.207862,Queens,building,pending,queens,11413,new york,40.6782347,-73.7528651,274.6483109216095
3995000,2,2.0,1283.0,Manhattan,building,condo,manhattan,10023,new york,40.7680474,-73.9835169,3113.7957911145754
589000,3,2.3738608579684373,1560.0,Brooklyn,building,multi-family home,brooklyn,11208,new york,40.6758932,-73.8787634,377.56410256410254
4500000,3,5.0,4725.0,Brooklyn,,multi-family home,brooklyn,11222,new york,40.7258858,-73.9437423,952.3809523809524
2695000,2,2.0,1927.0,Gowanus,building,condo,brooklyn,11215,new york,40.677514,-73.986803,1398.5469641930463
625000,1,1.0,692.0,Manhattan,building,condo,manhattan,10030,new york,40.8166535,-73.9473569,903.179190751445
775000,4,3.0,2184.207862,Brooklyn,building,house,brooklyn,11236,new york,40.6385513,-73.8938534,354.8197099200808
635000,1,1.0,2184.207862,Manhattan,building,co-op,manhattan,10024,new york,40.78932,-73.9782509,290.72324619258234
2375000,9,5.0,4164.0,Brooklyn,building,multi-family home,brooklyn,11209,new york,40.6253551,-74.0297531,570.3650336215178
599000,1,1.0,935.0,Brighton Beach,building.residential,condo,brooklyn,11235,new york,40.5801457,-73.9605103,640.6417112299465
538000,2,2.0,1200.0,67th Drive,building.residential,co-op,queens,11375,new york,40.7264025,-73.8502225,448.3333333333333
1500000,2,2.0,1600.0,Manhattan,building.residential,co-op,manhattan,10023,new york,40.7739157,-73.9799267,937.5
939000,3,2.0,1700.0,Brooklyn,building,house,brooklyn,11229,new york,40.6089374,-73.9401956,552.3529411764706
3150000,4,3.0,2263.0,Manhattan,building,condo,manhattan,10025,new york,40.7967552,-73.9696417,1391.9575784357048
1750000,6,3.0,2146.0,Brooklyn,building,multi-family home,brooklyn,11220,new york,40.6432486,-74.0023432,815.47064305685
360000,3,1.0,2184.207862,Manhattan,building,co-op,manhattan,10019,new york,40.7654118,-73.9852527,164.81947815642465
720000,3,3.0,2200.0,Brooklyn,building,house,brooklyn,11233,new york,40.6782274,-73.9267868,327.27272727272725
1199999,5,3.0,1728.0,Brooklyn,,house,brooklyn,11219,new york,40.628704,-74.00189,694.4438657407408
710000,3,2.3738608579684373,1400.0,Queens,building.residential,house,queens,11412,new york,40.7011513,-73.7625984,507.14285714285717
699000,2,2.0,1400.0,Flatbush,building,co-op,brooklyn,11226,new york,40.6535119,-73.9571389,499.2857142857143
3000000,24,16.0,12720.0,Little Caribbean,,multi-family home,brooklyn,11203,new york,40.64958,-73.934815,235.8490566037736
1050000,5,4.0,2552.0,Staten Island,,multi-family home,emerson hill,10314,new york,40.6013205,-74.130029,411.44200626959247
2649000,3,3.0,1500.0,Manhattan,building,condo,manhattan,10016,new york,40.7473345,-73.9848617,1766.0
925000,2,2.0,787.0,Ridgewood,building.residential,condo,queens,11385,new york,40.7078968,-73.9105088,1175.3494282083864
800000,3,2.0,2184.207862,Flushing,building,condo,queens,11355,new york,40.7540544,-73.8212979,366.265507014277
559000,1,1.0,579.0,Bushwick,building.residential,condo,brooklyn,11221,new york,40.6915011,-73.9156479,965.4576856649395
999999,1,2.0,807.0,Manhattan,building,condo,manhattan,10280,new york,40.7055917,-74.0172159,1239.1561338289962
269000,1,1.0,700.0,Sheepshead Bay,building.residential,co-op,brooklyn,11235,new york,40.5836263,-73.9518978,384.2857142857143
2350000,15,10.0,8460.0,Queens,,multi-family home,maspeth,11385,new york,40.7130859,-73.905278,277.77777777777777
220000,1,1.0,792.0,Howard Beach,building,co-op,queens,11414,new york,40.6680599,-73.8497,277.77777777777777
729000,1,1.0,550.0,Manhattan,building,condo,manhattan,10022,new york,40.7606485,-73.9668928,1325.4545454545455
2045000,3,2.0,1039.0,Manhattan,building.residential,condo,manhattan,10019,new york,40.7644959,-73.9851321,1968.2386910490857
749000,2,2.0,1258.0,Queens,,condo,college point,11356,new york,40.7945927,-73.8457338,595.389507154213
189000,1,1.0,2184.207862,Jamaica,,co-op,queens,11432,new york,40.7055595,-73.8012395,86.53022603212294
399000,1,1.0,775.0,Bay Ridge,building,pending,brooklyn,11209,new york,40.6363145,-74.0363466,514.8387096774194
3695000,2,2.0,1978.0,Manhattan,,condo,manhattan,10023,new york,40.774282,-73.9841771,1868.0485338725987
680000,3,2.0,2240.0,Staten Island,building,multi-family home,staten island,10304,new york,40.6193794,-74.075943,303.57142857142856
1195000,14,6.0,5100.0,Brooklyn,building,multi-family home,brooklyn,11220,new york,40.6411025,-74.0207743,234.31372549019608
1599999,8,4.0,2184.207862,Queens,building,multi-family home,queens,11377,new york,40.7505901,-73.8980016,732.5305561966702
314000,1,1.0,875.0,Gravesend,building.residential,pending,brooklyn,11223,new york,40.60714,-73.985744,358.85714285714283
165000,1,1.0,2184.207862,Far Rockaway,building,co-op,queens,11691,new york,40.6053247,-73.7581283,75.54226082169463
975000,3,2.0,2184.207862,Brooklyn,building,house,brooklyn,11203,new york,40.6553249,-73.9284733,446.3860866736501
2995000,7,2.3738608579684373,4100.0,Brooklyn,building,townhouse,brooklyn,11221,new york,40.6863946,-73.9376539,730.4878048780488
325000,1,1.0,775.0,Bay Ridge,,co-op,bayridge,11209,new york,40.6347771,-74.0316533,419.35483870967744
1599000,2,2.0,1094.0,Manhattan,,condo,manhattan,10022,new york,40.7592821,-73.9707592,1461.6087751371115
649000,3,2.0,2000.0,Queens,building,house,queens,11412,new york,40.6995553,-73.7527095,324.5
1850000,1,1.0,703.0,Manhattan,building.residential,condo,manhattan,10003,new york,40.7328142,-73.995445,2631.5789473684213
1395000,1,2.0,1220.0,Manhattan,building,condo,manhattan,10005,new york,40.707729,-74.0097327,1143.4426229508197
309000,1,1.0,2184.207862,Queens,building,co-op,queens,11374,new york,40.7202709,-73.857096,141.4700520842645
1499000,8,3.0,2636.0,Brooklyn,building.residential,multi-family home,brooklyn,11235,new york,40.5806656,-73.9634221,568.6646433990895
595000,3,1.0,2184.207862,Manhattan,building,contingent,manhattan,10014,new york,40.7329291,-74.0027905,272.4099708418685
849000,3,3.0,1656.0,Brooklyn,building,house,brooklyn,11236,new york,40.6359565,-73.8946343,512.6811594202899
2780000,14,9.0,2184.207862,Queens,building,multi-family home,queens,11358,new york,40.7617519,-73.7968967,1272.7726368746125
759000,2,2.0,1230.0,Midwood,building.residential,condo,brooklyn,11210,new york,40.612478,-73.953507,617.0731707317074
549999,3,2.3738608579684373,1652.0,Todt Hill,building.residential,pending,staten island,10304,new york,40.6016923,-74.0869707,332.92917675544794
1750000,2,2.0,2184.207862,Williamsburg,,condo,brooklyn,11211,new york,40.714184,-73.945191,801.2057965937308
1400000,12,4.0,2184.207862,Brooklyn,building,house,brooklyn,11221,new york,40.6887595,-73.9184086,640.9646372749847
249000,2,1.0,1000.0,Sheepshead Bay,,co-op,brooklyn,11235,new york,40.5926138,-73.9396101,249.0
245000,2,1.0,2184.207862,Howard Beach,,pending,howard beach,11414,new york,40.6641199,-73.85371,112.16881152312233
1500000,1,2.0,1218.0,Williamsburg,building,condo,brooklyn,11211,new york,40.7115725,-73.948677,1231.527093596059
15500000,5,6.0,4134.0,Manhattan,,condo,manhattan,10023,new york,40.7744463,-73.9825007,3749.395258829221
1995000,2,2.0,1700.0,Manhattan,building.residential,co-op,manhattan,10023,new york,40.7724058,-73.9797157,1173.5294117647059
655000,3,2.0,2184.207862,Flushing,building,condo,queens,11355,new york,40.7536461,-73.8313843,299.87988386793927
1799000,6,4.0,3300.0,Brooklyn,building,townhouse,brooklyn,11221,new york,40.6959511,-73.9321432,545.1515151515151
3250000,2,2.0,1509.0,Manhattan,building,condo,manhattan,10012,new york,40.7217442,-73.998107,2153.744201457919
750000,1,1.0,750.0,Manhattan,building,co-op,manhattan,10024,new york,40.7840294,-73.9767127,1000.0
1495000,5,3.0,2184.207862,Brooklyn,building,townhouse,brooklyn,11221,new york,40.6954487,-73.9217306,684.4586662329301
658000,1,1.0,2184.207862,Flushing,building,condo,queens,11355,new york,40.7533335,-73.8324518,301.2533795192428
395000,2,1.0,2184.207862,Forest Hills,,co-op,forest hills,11375,new york,40.7284716,-73.8505211,180.84359408829926
1999000,4,2.0,2487.0,Brooklyn,building,townhouse,brooklyn,11218,new york,40.6353046,-73.9698484,803.7796542018497
368888,2,1.0,540.0,Staten Island,building,contingent,staten island,10306,new york,40.5740408,-74.0931899,683.1259259259259
1290000,6,5.0,2340.0,Queens,building,multi-family home,queens,11693,new york,40.5832258,-73.8184131,551.2820512820513
458000,2,2.0,2184.207862,Flushing,building,co-op,queens,11355,new york,40.7566557,-73.8232967,209.68700276567358
949900,3,2.0,1940.0,Brooklyn,building,house,brooklyn,11223,new york,40.6006625,-73.9808106,489.63917525773195
599000,3,2.0,1232.0,Staten Island,building,house,staten island,10303,new york,40.6338588,-74.1528287,486.2012987012987
7500000,4,4.0,2811.0,Manhattan,building,condo,manhattan,10007,new york,40.7127825,-74.0090376,2668.0896478121663
289000,1,1.0,2184.207862,Astoria,building,co-op,queens,11105,new york,40.776279,-73.9082925,132.31341440890756
635000,3,1.0,500.0,Manhattan,,house,manhattan,10003,new york,40.7314129,-73.9921518,1270.0
1680000,5,2.0,1584.0,Brooklyn,building,house,brooklyn,11210,new york,40.6255895,-73.9474055,1060.6060606060605
1075000,5,2.0,2184.207862,Queens,building,multi-family home,queens,11421,new york,40.6872827,-73.8604091,492.1692750504347
580000,2,1.0,667.0,Sunset Park,building,condo,brooklyn,11232,new york,40.6609319,-73.9945957,869.5652173913044
838000,4,4.0,2780.0,Staten Island,building.residential,pending,staten island,10307,new york,40.5124611,-74.2488941,301.43884892086334
2500000,3,4.0,2184.207862,Manhattan,building,co-op,manhattan,10022,new york,40.75896,-73.9637319,1144.5797094196155
200000,3,2.3738608579684373,2184.207862,Brooklyn,,condo,brooklyn,11215,new york,40.6648195,-73.9857058,91.56637675356924
2595000,3,4.0,2184.207862,Manhattan,,co-op,gramercy,10010,new york,40.737769,-73.9843803,1188.0737383775609
619000,2,2.0,804.0,Staten Island,building.residential,house,staten island,10303,new york,40.6250376,-74.1522209,769.9004975124378
1200000,3,1.0,500.0,Manhattan,,condo,manhattan,10014,new york,40.7377431,-74.0052925,2400.0
8250000,2,3.0,3000.0,Manhattan,building,co-op,manhattan,10019,new york,40.7660187,-73.9775473,2750.0
1150000,3,2.0,1600.0,Brooklyn,building,house,brooklyn,11235,new york,40.5851948,-73.9368737,718.75
375000,1,1.0,387.0,Sunset Park,building,condo,brooklyn,11232,new york,40.6637079,-73.9949633,968.9922480620155
2488000,2,2.0,1483.0,Manhattan,building,condo,manhattan,10038,new york,40.7114624,-74.0059409,1677.6803776129468
1510000,5,3.0,2184.207862,Brooklyn,building,multi-family home,brooklyn,11232,new york,40.6576519,-74.0019986,691.3261444894478
935000,1,1.0,713.0,Downtown Brooklyn,building,condo,brooklyn,11217,new york,40.6909831,-73.9899258,1311.360448807854
604200,5,3.0,2000.0,Brooklyn,building,multi-family home,brooklyn,11208,new york,40.6703548,-73.8767077,302.1
375000,1,1.0,2184.207862,Rockaway Park,building,co-op,queens,11694,new york,40.5770108,-73.8403983,171.68695641294232
339000,1,1.0,2184.207862,Astoria,building,co-op,queens,11105,new york,40.7755886,-73.9082717,155.20500859729987
1149000,3,1.0,2184.207862,Queens,building,house,queens,11375,new york,40.7328877,-73.853874,526.0488344492553
950000,3,2.3738608579684373,2500.0,New York,building,multi-family home,manhattan,10033,new york,40.8507355,-73.9311387,380.0
279000,2,1.0,2184.207862,Queens,building,co-op,queens,11427,new york,40.7308084,-73.7400835,127.7350955712291
2495000,3,3.0,2500.0,Manhattan,building,co-op,manhattan,10028,new york,40.7751383,-73.9457867,998.0
19995000,7,8.0,8900.0,New York,building,multi-family home,manhattan,10010,new york,40.7397747,-73.9879891,2246.629213483146
850000,3,2.0,1696.0,Staten Island,building,multi-family home,staten island,10305,new york,40.5870716,-74.0944361,501.1792452830189
849990,5,3.0,2184.207862,Queens,building,house,queens,11436,new york,40.6841541,-73.7978894,389.15252288383164
799000,3,2.0,1184.0,Queens,building,townhouse,queens,11356,new york,40.7865794,-73.8422755,674.831081081081
550000,1,1.0,2184.207862,Manhattan,building.residential,co-op,manhattan,10021,new york,40.7706605,-73.9580748,251.80753607231543
3200000,3,2.3738608579684373,17000.0,Staten Island,building.residential,multi-family home,staten island,10301,new york,40.640823,-74.0800239,188.23529411764707
639000,3,1.0,1100.0,Woodside,,co-op,queens,11377,new york,40.7586944,-73.9049161,580.9090909090909
2199999,4,2.0,2848.0,Staten Island,building,house,staten island,10306,new york,40.5727658,-74.1401218,772.4715589887641
950000,9,7.0,3316.0,The Bronx,building,multi-family home,the bronx,10457,new york,40.8512643,-73.8944397,286.4897466827503
1099500,2,1.0,2184.207862,Manhattan,building.residential,co-op,manhattan,10014,new york,40.731826,-74.0091497,503.3861562027469
2495000,2,2.0,2184.207862,Manhattan,building.residential,co-op,manhattan,10003,new york,40.734217,-73.9946151,1142.2905500007764
1500000,3,1.0,2184.207862,Queens,building,house,queens,11378,new york,40.7220377,-73.8936918,686.7478256517693
720000,2,1.0,970.0,Woodside,building,condo,queens,11377,new york,40.7472374,-73.9021112,742.2680412371134
4780000,2,2.0,1882.0,Manhattan,accommodation.hotel,condo,manhattan,10018,new york,40.752444,-73.982986,2539.8512221041447
760000,1,1.0,700.0,Manhattan,building.residential,condo,manhattan,10065,new york,40.7636004,-73.9583523,1085.7142857142858
2350000,2,2.0,1628.0,Manhattan,building.residential,condo,manhattan,10022,new york,40.7602847,-73.9668148,1443.4889434889435
339999,1,1.0,825.0,Elmhurst,building,co-op,queens,11373,new york,40.7402133,-73.8868828,412.12
220000,1,1.0,900.0,West Bronx,,co-op,norwood,10458,new york,40.8724137,-73.8852231,244.44444444444446
499000,1,1.0,750.0,Woodside,building,condo,queens,11377,new york,40.7409264,-73.9020731,665.3333333333334
445000,3,1.0,550.0,Manhattan,building,co-op,manhattan,10075,new york,40.7735465,-73.9561566,809.0909090909091
299000,1,1.0,700.0,East Elmhurst,building,co-op,queens,11369,new york,40.7585599,-73.87738,427.14285714285717
580000,2,2.0,950.0,Flushing,building,condo,queens,11355,new york,40.7440024,-73.8353772,610.5263157894736
995000,2,2.0,1015.0,Manhattan,building,condo,manhattan,10026,new york,40.8030984,-73.9559736,980.2955665024631
825000,6,2.0,2444.0,Staten Island,building,pending,staten island,10306,new york,40.5546232,-74.1349952,337.56137479541735
1525000,2,2.0,1329.0,Long Island City,building,condo,queens county,11101,new york,40.745483,-73.954465,1147.4793077501881
222888,2,1.0,2184.207862,Flushing,building,co-op,queens,11367,new york,40.7352139,-73.8226982,102.04523290924772
217000,1,1.0,700.0,Kew Gardens,,co-op,queens,11415,new york,40.7126884,-73.8282495,310.0
468000,1,1.0,500.0,Rego Park,building,condo,queens,11374,new york,40.725653,-73.8596142,936.0
1739888,8,3.0,3375.0,Brooklyn,building,multi-family home,brooklyn,11204,new york,40.6148276,-73.9896373,515.5223703703704
650000,5,2.0,1951.0,The Bronx,building,house,the bronx,10466,new york,40.8931042,-73.8582396,333.1624807790877
1690000,10,4.0,2958.0,Brooklyn,building.residential,house,brooklyn,11235,new york,40.5862321,-73.9509299,571.3319810682893
2100000,3,8.0,7984.0,Crown Heights,building,multi-family home,brooklyn,11216,new york,40.671868,-73.947826,263.0260521042084
7450000,3,2.0,5500.0,Manhattan,building.place_of_worship,co-op,manhattan,10010,new york,40.7439988,-73.9898542,1354.5454545454545
450000,1,1.0,1115.0,Forest Hills,,co-op,forest hills,11375,new york,40.7193296,-73.8380044,403.58744394618833
629000,3,2.0,1216.0,Staten Island,building,house,staten island,10306,new york,40.571871,-74.1276199,517.2697368421053
235000,1,1.0,660.0,Kingsbridge,building,co-op,the bronx,10463,new york,40.881546,-73.908104,356.06060606060606
485000,3,1.0,525.0,Manhattan,building,house,manhattan,10010,new york,40.7392184,-73.9805521,923.8095238095239
1588000,2,2.0,1108.0,Manhattan,education.university,condo,manhattan,10023,new york,40.7701201,-73.9833141,1433.2129963898917
2695000,2,2.0,1750.0,Manhattan,building,house,manhattan,10011,new york,40.7388719,-73.9929549,1540.0
1598000,8,5.0,2184.207862,Queens,building,multi-family home,queens,11368,new york,40.7375448,-73.8549421,731.6153502610183
848880,1,1.0,713.0,Manhattan,building,condo,manhattan,10016,new york,40.7496366,-73.9825832,1190.5750350631135
268000,1,1.0,750.0,Flushing,,co-op,queens,11367,new york,40.7295527,-73.8272075,357.3333333333333
1125000,1,1.0,743.0,New York,building,condo,manhattan,10025,new york,40.7961762,-73.962094,1514.1318977119784
329000,2,2.0,1200.0,Homecrest,building.residential,pending,brooklyn,11229,new york,40.6068155,-73.9592184,274.1666666666667
799000,3,2.0,2184.207862,Queens,building,house,queens,11369,new york,40.7645407,-73.8683353,365.80767513050915
1380000,4,2.0,2520.0,Brooklyn,building,house,brooklyn,11209,new york,40.6217919,-74.0343844,547.6190476190476
2499000,18,12.0,2520.0,Queens,building,multi-family home,queens,11356,new york,40.7845143,-73.8508657,991.6666666666666
2395000,4,3.0,2155.0,Boerum Hill,building,condo,brooklyn,11217,new york,40.6820512,-73.9811684,1111.368909512761
600000,2,2.0,2184.207862,Riverdale,building.residential,co-op,the bronx,10463,new york,40.8855625,-73.9143965,274.69913026070776
8525000,4,4.0,2863.0,Manhattan,building,condo,manhattan,10028,new york,40.7794854,-73.9561419,2977.645826056584
1229000,6,5.0,2816.0,Staten Island,building.residential,multi-family home,staten island,10307,new york,40.5086315,-74.2470232,436.43465909090907
799000,1,1.0,950.0,Manhattan,building.residential,co-op,manhattan,10016,new york,40.7419819,-73.980516,841.0526315789474
625000,4,2.0,1650.0,Staten Island,building,contingent,staten island,10310,new york,40.6333731,-74.122092,378.7878787878788
1225000,4,4.0,1821.0,Brooklyn,building,townhouse,brooklyn,11221,new york,40.6901415,-73.9187569,672.7073036792971
299000,1,1.0,2184.207862,Saunders Street,building.residential,co-op,queens,11374,new york,40.7291666,-73.8619839,136.89173324658603
165000,1,1.0,750.0,North Riverdale,,co-op,riverdale,10471,new york,40.904655,-73.9066105,220.0
1285000,4,2.0,2184.207862,Queens,building,multi-family home,queens,11367,new york,40.7234054,-73.8154612,588.3139706416824
765000,1,2.0,1000.0,Manhattan,building.residential,co-op,manhattan,10019,new york,40.7617971,-73.9766275,765.0
