price,beds,bath,propertysqft,borough,property_category,type,sublocality_ext,postcode,state_ext,latitude,longitude,price_per_sqft
799000,2,2.0,850.0,Brooklyn,Residential,pending,Brooklyn,11221,New York,40.6864817,-73.9334333,940.0
928500,5,4.0,2184.207862,Queens,Residential,multi-family home,Queens,11356,New York,40.7933742,-73.8458392,425.0969040784452
1150000,2,1.0,1100.0,Brooklyn Heights,Residential,contingent,Brooklyn,11201,New York,40.6944364,-73.9986563,1045.4545454545455
349000,2,1.0,900.0,Coney Island,Residential,co-op,Brooklyn,11224,New York,40.5781785,-73.9733314,387.77777777777777
1400000,6,2.3738608579684373,2184.207862,Queens,Residential,multi-family home,Queens,11357,New York,40.7788549,-73.8246986,640.9646372749847
898888,3,3.0,2080.0,Staten Island,Residential,contingent,Staten Island,10308,New York,40.5550173,-74.163012,432.1576923076923
389000,1,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10034,New York,40.8683018,-73.9229016,178.09660278569217
185000,3,1.0,400.0,Flushing,Residential,co-op,Queens,11375,New York,40.722253,-73.855654,462.5
950000,1,1.0,2184.207862,West 65th Street,Residential,condo,Manhattan,10023,New York,40.7727634,-73.9809139,434.9402895794539
599999,3,2.0,2184.207862,Brooklyn,Residential,house,Brooklyn,11203,New York,40.6494096,-73.9332856,274.69867242882395
695000,3,2.0,704.0,Clinton Hill,Residential,condo,Brooklyn,11238,New York,40.6829851,-73.9656007,987.2159090909091
875000,4,2.0,1600.0,Brooklyn,Residential,house,Brooklyn,11226,New York,40.6440698,-73.9539046,546.875
119000,3,1.0,2184.207862,Elmhurst,Residential,pending,Queens,11373,New York,40.7306154,-73.8731934,54.4819941683737
195000,3,1.0,2184.207862,Queens,Residential,co-op,Queens,11372,New York,40.754307,-73.8769604,89.27721733473001
410000,3,1.0,766.0,Manhattan,Residential,co-op,Manhattan,10037,New York,40.815359,-73.9374734,535.248041775457
699000,4,2.0,2184.207862,Brooklyn,Residential,townhouse,Brooklyn,11203,New York,40.6450331,-73.9279337,320.0244867537245
699999,3,2.0,2184.207862,The Bronx,Residential,house,The Bronx,10473,New York,40.8070672,-73.8579727,320.48186080560856
995000,2,1.0,1000.0,Manhattan,Residential,co-op,Manhattan,10023,New York,40.776554,-73.9876401,995.0
535000,2,1.0,1000.0,Long Island City,Residential,co-op,Queens,11106,New York,40.7616957,-73.9304941,535.0
429000,1,1.0,575.0,Clinton Hill,Residential,co-op,Brooklyn,11205,New York,40.692675,-73.96429,746.0869565217391
2195000,3,4.0,2184.207862,Brooklyn,Residential,house,Brooklyn,11215,New York,40.6679746,-73.9903952,1004.9409848704224
1699999,4,3.0,2160.0,Brooklyn,Residential,multi-family home,Brooklyn,11228,New York,40.6116673,-74.0113637,787.0365740740741
235000,1,1.0,800.0,Sheepshead Bay,Residential,co-op,Brooklyn,11229,New York,40.595967,-73.9504018,293.75
899000,2,1.0,1010.0,Crown Heights,Residential,condo,Brooklyn,11216,New York,40.6756382,-73.9555242,890.0990099009902
1350000,6,2.0,2184.207862,Brooklyn,Residential,multi-family home,Brooklyn,11213,New York,40.6702558,-73.9375206,618.0730430865924
735000,3,2.0,1600.0,Brooklyn,Residential,house,Brooklyn,11210,New York,40.6334425,-73.9402186,459.375
1499000,3,2.0,2100.0,Brooklyn,Residential,house,Brooklyn,11229,New York,40.6063993,-73.9485994,713.8095238095239
899999,5,3.0,1440.0,Queens,Residential,multi-family home,Queens,11369,New York,40.7604667,-73.8755356,624.9993055555556
900000,2,2.0,951.0,Manhattan,Residential,condo,Manhattan,10029,New York,40.7958546,-73.9464985,946.3722397476341
629900,3,2.0,1332.0,Staten Island,Residential,house,Staten Island,10314,New York,40.5939996,-74.1910619,472.8978978978979
280000,1,1.0,650.0,Mapleton,Residential,co-op,Brooklyn,11204,New York,40.616988,-73.986133,430.7692307692308
1999000,5,2.3738608579684373,3100.0,Brooklyn,Residential,townhouse,Brooklyn,11233,New York,40.6816466,-73.9105641,644.8387096774194
1075000,3,4.0,2740.0,East Bronx,Residential,condo,The Bronx,10465,New York,40.8125317,-73.8239933,392.33576642335765
875000,2,2.0,1275.0,Fort Hamilton,Residential,co-op,Brooklyn,11209,New York,40.6206952,-74.0402708,686.2745098039215
355000,1,1.0,2184.207862,Rego Park,Residential,co-op,Queens,11374,New York,40.7336463,-73.8618276,162.53031873758542
889000,2,1.0,1056.0,Queens,Residential,townhouse,Queens,11375,New York,40.7351177,-73.8536109,841.8560606060606
650000,3,3.0,2184.207862,Queens,Residential,multi-family home,Queens,11412,New York,40.7051893,-73.7542415,297.59072444910004
629000,2,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10128,New York,40.7822297,-73.9466255,287.9762548899753
970000,3,2.0,2184.207862,Queens,Residential,pending,Queens,11362,New York,40.764944,-73.738236,444.09692725481085
515000,2,2.0,1200.0,Sheepshead Bay,Residential,co-op,Brooklyn,11235,New York,40.5866451,-73.949452,429.1666666666667
1600000,4,4.0,3150.0,Staten Island,Residential,house,Staten Island,10312,New York,40.5365056,-74.1988326,507.93650793650795
1900000,6,4.0,2000.0,Brooklyn,Residential,multi-family home,Brooklyn,11220,New York,40.6371891,-74.0089766,950.0
1795000,5,3.0,1800.0,Brooklyn,Residential,multi-family home,Brooklyn,11215,New York,40.6691888,-73.9919673,997.2222222222222
1400000,5,4.0,2250.0,Staten Island,Residential,multi-family home,Staten Island,10312,New York,40.5486237,-74.1868168,622.2222222222222
750000,3,3.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10022,New York,40.7540391,-73.9651308,343.37391282588464
349000,3,1.0,2184.207862,Long Island City,Residential,condo,Queens,11104,New York,40.7436341,-73.916415,159.78332743497833
519999,3,2.0,1440.0,Staten Island,Residential,house,Staten Island,10302,New York,40.6396595,-74.1362682,361.11041666666665
1649000,7,2.0,3162.0,Brooklyn,Residential,pending,Brooklyn,11220,New York,40.6398568,-74.0109732,521.505376344086
868000,3,2.0,2184.207862,Queens,Residential,house,Queens,11378,New York,40.7303886,-73.8912581,397.39807511049054
324900,1,1.0,665.0,Manhattan,Residential,co-op,Manhattan,10034,New York,40.8709037,-73.9155681,488.57142857142856
355000,2,1.0,1000.0,Coney Island,Residential,co-op,Brooklyn,11224,New York,40.5782062,-73.973315,355.0
268800,1,1.0,725.0,Bensonhurst,Residential,co-op,Brooklyn,11204,New York,40.6086157,-73.9765291,370.7586206896552
950000,1,1.0,2184.207862,Manhattan,Residential,pending,Manhattan,10014,New York,40.7346124,-74.0039065,434.9402895794539
749000,5,4.0,2184.207862,Queens,Residential,house,Queens,11417,New York,40.6785851,-73.8497745,342.9160809421168
1800000,5,2.0,2184.207862,Brooklyn,Residential,multi-family home,Brooklyn,11237,New York,40.6958927,-73.9084857,824.0973907821232
659000,3,2.0,1460.0,Staten Island,Residential,house,Staten Island,10305,New York,40.6114323,-74.0667876,451.36986301369865
1499000,7,4.0,3570.0,Queens,Residential,multi-family home,Queens,11378,New York,40.7221698,-73.9011088,419.8879551820728
700000,2,1.0,900.0,Manhattan,Residential,co-op,Manhattan,10021,New York,40.7673126,-73.9584378,777.7777777777778
456000,1,1.0,2184.207862,Elmhurst,Residential,condo,Queens,11373,New York,40.7442352,-73.8797855,208.77133899813788
1190000,5,4.0,3720.0,Staten Island,Residential,multi-family home,Staten Island,10307,New York,40.5153019,-74.2352069,319.89247311827955
335000,2,1.0,2184.207862,Queens,Residential,co-op,Queens,11362,New York,40.7576854,-73.7298343,153.37368106222848
628000,3,2.0,1097.0,Sunset Park,Residential,condo,Brooklyn,11220,New York,40.6449894,-74.0196153,572.4703737465816
710000,2,2.0,2250.0,The Bronx,Residential,house,The Bronx,10466,New York,40.8926424,-73.8409541,315.55555555555554
790000,4,2.0,1744.0,Brooklyn,Residential,house,Brooklyn,11210,New York,40.631398,-73.9361773,452.9816513761468
1300000,3,2.0,2184.207862,Brooklyn,Residential,house,Brooklyn,11229,New York,40.6074439,-73.9477154,595.1814488982001
800000,2,1.0,900.0,Manhattan,Residential,co-op,Manhattan,10075,New York,40.7720929,-73.9514513,888.8888888888889
1750000,1,1.0,2184.207862,Manhattan,Residential,condo,Manhattan,10022,New York,40.7632867,-73.9700993,801.2057965937308
416000,3,1.0,950.0,Flushing,Residential,co-op,Queens County,11354,New York,40.763716,-73.816271,437.89473684210526
499000,1,1.0,800.0,Prospect Lefferts Gardens,Residential,co-op,Brooklyn,11225,New York,40.6573594,-73.9554071,623.75
425000,3,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10009,New York,40.7247015,-73.9835768,194.57855060133465
220000,1,1.0,2184.207862,Queens,Residential,co-op,Queens,11379,New York,40.7257927,-73.8727767,100.72301442892616
988888,5,3.0,2184.207862,Brooklyn,Residential,multi-family home,Brooklyn,11233,New York,40.6748665,-73.908063,452.74445587541794
369000,3,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10025,New York,40.7935524,-73.9687728,168.93996511033527
229000,3,1.0,500.0,Brighton Beach,Residential,co-op,Brooklyn,11235,New York,40.5822648,-73.9666622,458.0
1288000,3,2.0,1538.0,Kings County,Residential,house,Brooklyn,11214,New York,40.6013215,-73.986412,837.4512353706111
875000,1,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10001,New York,40.7459915,-73.9956777,400.6028982968654
1795000,2,2.0,2184.207862,Park Slope,Residential,pending,Brooklyn,11215,New York,40.6646996,-73.9831407,821.808231363284
579000,3,2.0,2184.207862,Queens,Residential,townhouse,Queens,11419,New York,40.6863457,-73.8292298,265.08466070158295
868000,3,2.0,1690.0,Queens,Residential,house,Queens,11379,New York,40.7187347,-73.875063,513.6094674556213
699900,5,1.0,1827.0,Queens,Residential,house,Queens,11421,New York,40.6917678,-73.8540537,383.0870279146141
559900,3,2.0,2184.207862,Queens,Residential,house,Queens,11412,New York,40.6957516,-73.7490297,256.3400717216171
650000,3,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10014,New York,40.7362367,-74.0070136,297.59072444910004
209000,1,1.0,2184.207862,Parkchester,Residential,condo,The Bronx,10462,New York,40.836532,-73.859174,95.68686370747986
1695000,3,2.0,2184.207862,East End Avenue,Residential,co-op,Manhattan,10028,New York,40.7731502,-73.9462859,776.0250429864993
570000,3,2.0,1728.0,The Bronx,Residential,house,The Bronx,10469,New York,40.869166,-73.8520258,329.8611111111111
975000,7,4.0,1920.0,The Bronx,Residential,multi-family home,The Bronx,10472,New York,40.8345273,-73.8686683,507.8125
310000,1,1.0,2184.207862,North Riverdale,Residential,co-op,The Bronx,10471,New York,40.9069228,-73.9062512,141.92788396803232
1895000,5,4.0,2184.207862,Brooklyn,Residential,multi-family home,Brooklyn,11221,New York,40.6925254,-73.9260278,867.5914197400685
440000,2,1.0,2184.207862,Crown Heights,Residential,co-op,Brooklyn,11213,New York,40.6733835,-73.9300041,201.44602885785233
650000,3,2.3738608579684373,2184.207862,Queens,Other,land,Queens,11423,New York,40.7175476,-73.7702388,297.59072444910004
600000,2,2.0,2184.207862,Brownsville,Residential,house,Brooklyn,11212,New York,40.6585229,-73.9047396,274.69913026070776
160000,3,1.0,2184.207862,Corona,Residential,co-op,Queens,11368,New York,40.7376451,-73.8581248,73.25310140285539
599900,3,2.0,1534.0,The Bronx,Residential,house,The Bronx,10469,New York,40.8697604,-73.8408611,391.06910039113427
2499000,7,4.0,2184.207862,Brooklyn,Residential,multi-family home,Brooklyn,11219,New York,40.6352404,-73.9966562,1144.1218775358477
1850000,7,3.0,2240.0,Brooklyn,Residential,multi-family home,Brooklyn,11219,New York,40.6225358,-73.9970748,825.8928571428571
500000,3,2.3738608579684373,2184.207862,The Bronx,Residential,multi-family home,The Bronx,10454,New York,40.810301,-73.9202983,228.91594188392313
495000,2,3.0,1200.0,Staten Island,Residential,contingent,Staten Island,10309,New York,40.5240094,-74.2133774,412.5
599000,3,2.0,1690.0,The Bronx,Residential,house,The Bronx,10469,New York,40.88047,-73.8503054,354.4378698224852
119000,3,1.0,2184.207862,Jamaica,Residential,co-op,Queens,11432,New York,40.7095699,-73.79113,54.4819941683737
935000,2,2.0,1150.0,Manhattan,Other,co-op,Manhattan,10035,New York,40.7856236,-73.9507052,813.0434782608696
750000,3,2.0,1260.0,New York,Residential,pending,Manhattan,10026,New York,40.8040569,-73.951435,595.2380952380952
528000,2,2.0,2184.207862,Queens,Residential,townhouse,Queens,11436,New York,40.6850187,-73.7977904,241.73523462942282
199888,1,1.0,2184.207862,Howard Beach,Residential,co-op,Queens,11414,New York,40.6661012,-73.8471882,91.51509958258724
315000,2,1.0,1000.0,Riverdale,Residential,co-op,The Bronx,10471,New York,40.890384,-73.9117878,315.0
899000,1,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10022,New York,40.7570928,-73.9663495,411.59086350729376
2050000,4,2.0,1760.0,Brooklyn,Residential,multi-family home,Brooklyn,11222,New York,40.735132,-73.9536334,1164.7727272727273
385000,3,1.0,440.0,Manhattan,Residential,co-op,Manhattan,10019,New York,40.7682097,-73.9846027,875.0
1980000,3,3.0,3536.0,Brooklyn,Residential,multi-family home,Brooklyn,11235,New York,40.5875466,-73.9501033,559.9547511312218
1950000,2,2.0,2184.207862,Manhattan,Commercial,co-op,Manhattan,10014,New York,40.7341122,-74.004816,892.7721733473002
1595000,4,2.0,2627.0,The Bronx,Residential,pending,The Bronx,10463,New York,40.8872408,-73.9082189,607.1564522268748
919000,6,3.0,1760.0,The Bronx,Residential,multi-family home,The Bronx,10461,New York,40.8529073,-73.830339,522.1590909090909
285000,3,2.3738608579684373,2184.207862,Brooklyn,Residential,house,Brooklyn,11208,New York,40.6695084,-73.8779921,130.48208687383618
359000,2,1.0,850.0,Manhattan,Residential,co-op,Manhattan,10037,New York,40.804259,-73.9415268,422.3529411764706
1398000,4,2.0,2184.207862,Queens,Residential,multi-family home,Queens,11366,New York,40.7283735,-73.7970194,640.048973507449
859000,6,3.0,2184.207862,The Bronx,Residential,multi-family home,The Bronx,10456,New York,40.8340749,-73.9113421,393.2775881565799
449000,2,1.0,2184.207862,Glen Oaks,Residential,co-op,Queens,11004,New York,40.7493102,-73.7118303,205.56651581176297
1399000,4,4.0,2049.0,Brooklyn,Residential,multi-family home,Brooklyn,11221,New York,40.6890219,-73.9244415,682.772083943387
1049000,4,3.0,2400.0,Spuyten Duyvil,Residential,co-op,The Bronx,10463,New York,40.881939,-73.9204858,437.0833333333333
995000,4,3.0,2000.0,The Bronx,Residential,house,The Bronx,10469,New York,40.8580267,-73.837909,497.5
360000,2,2.0,2184.207862,Bayside,Residential,co-op,Queens,11360,New York,40.7806336,-73.7800528,164.81947815642465
750000,3,2.0,1600.0,New York,Residential,co-op,Manhattan,10128,New York,40.7813792,-73.9554399,468.75
300000,1,1.0,800.0,Coney Island,Residential,co-op,Brooklyn,11224,New York,40.5774084,-73.9732594,375.0
675888,3,1.0,1662.0,Staten Island,Residential,house,Staten Island,10308,New York,40.5517925,-74.1441587,406.6714801444043
215000,1,1.0,2184.207862,Kew Gardens,Residential,co-op,Queens,11415,New York,40.7062291,-73.8326755,98.43385501008694
250000,3,1.0,2184.207862,East New York,Residential,condo,Brooklyn,11207,New York,40.6576494,-73.8782466,114.45797094196156
860000,3,2.0,2000.0,Brooklyn,Residential,townhouse,Brooklyn,11210,New York,40.6315943,-73.9376928,430.0
825000,3,2.0,1400.0,Queens,Residential,house,Queens,11368,New York,40.7537084,-73.8542469,589.2857142857143
999000,1,2.0,1150.0,Manhattan,Residential,pending,Manhattan,10065,New York,40.7614157,-73.9599761,868.695652173913
599000,1,1.0,2184.207862,Manhattan,Residential,condo,Manhattan,10029,New York,40.7879956,-73.9485879,274.2412983769399
1169900,6,4.0,2310.0,Queens,Residential,multi-family home,Queens,11368,New York,40.7462943,-73.8609962,506.45021645021643
339000,1,1.0,2184.207862,Forest Hills,Residential,co-op,Queens,11375,New York,40.7162869,-73.8314446,155.20500859729987
140000,3,1.0,2184.207862,Jamaica,Residential,co-op,Queens,11432,New York,40.7101573,-73.7988498,64.09646372749847
240000,3,1.0,500.0,Forest Hills,Residential,co-op,Queens,11375,New York,40.7223221,-73.8493655,480.0
1775000,2,2.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10023,New York,40.7787812,-73.9837783,812.6515936879271
699000,3,2.0,2040.0,The Bronx,Residential,house,The Bronx,10472,New York,40.8247339,-73.8794549,342.6470588235294
299000,3,1.0,650.0,Flushing,Residential,co-op,Queens,11355,New York,40.7533589,-73.8250479,460.0
450888,1,1.0,2184.207862,Flushing,Residential,condo,Queens,11374,New York,40.7319691,-73.8541569,206.43090240831665
230000,1,1.0,2184.207862,Brooklyn,Residential,co-op,Brooklyn,11230,New York,40.6291705,-73.9575654,105.30133326660463
735000,3,2.0,2350.0,The Bronx,Residential,house,The Bronx,10465,New York,40.8170494,-73.802331,312.7659574468085
229999,1,1.0,2184.207862,Little Neck,Residential,co-op,Queens County,11362,New York,40.7670999,-73.7274399,105.30087543472087
100000,3,1.0,445.0,Jamaica,Residential,pending,Queens,11432,New York,40.711337,-73.789277,224.7191011235955
458000,2,1.0,2184.207862,Flushing,Residential,co-op,Queens,11372,New York,40.750966,-73.885177,209.68700276567358
595000,3,1.0,2184.207862,New York,Residential,co-op,Manhattan,10021,New York,40.7728688,-73.9653065,272.4099708418685
470000,2,1.0,2184.207862,Long Island City,Residential,co-op,Queens,11106,New York,40.7633448,-73.9346195,215.18098537088773
399999,2,1.0,1056.0,Staten Island,Residential,house,Staten Island,10310,New York,40.6309242,-74.1212547,378.7869318181818
599000,4,2.0,1665.0,The Bronx,Residential,house,The Bronx,10470,New York,40.9052119,-73.8481704,359.75975975975973
420000,1,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10010,New York,40.7389643,-73.9791144,192.28939118249542
1459000,5,4.0,3500.0,Staten Island,Residential,multi-family home,Staten Island,10309,New York,40.521212,-74.230732,416.85714285714283
299000,2,1.0,2184.207862,Howard Beach,Residential,pending,Queens,11414,New York,40.6642386,-73.8477653,136.89173324658603
825000,2,2.0,1001.0,Manhattan,Residential,condo,Manhattan,10039,New York,40.8241865,-73.939702,824.1758241758242
1150000,3,2.0,1352.0,The Bronx,Residential,house,The Bronx,10468,New York,40.871637,-73.8984353,850.5917159763313
874900,3,4.0,1500.0,Staten Island,Residential,house,Staten Island,10314,New York,40.5891334,-74.1468153,583.2666666666667
495000,2,2.0,1100.0,Fort Hamilton,Residential,pending,Brooklyn,11209,New York,40.6123382,-74.0356075,450.0
565000,1,1.0,804.0,Gravesend,Residential,condo,Brooklyn,11223,New York,40.6053887,-73.9787595,702.7363184079602
699000,2,3.0,2184.207862,Brooklyn,Residential,multi-family home,Brooklyn,11213,New York,40.6769065,-73.9327329,320.0244867537245
1200000,1,1.0,1120.0,Manhattan,Residential,co-op,Manhattan,10038,New York,40.7088594,-74.001287,1071.4285714285713
1425000,5,4.0,2184.207862,Queens,Residential,house,Queens,11367,New York,40.7399679,-73.826261,652.4104343691808
2375000,4,4.0,2184.207862,Brooklyn,Residential,multi-family home,Brooklyn,11218,New York,40.6537775,-73.9770686,1087.3507239486348
1295000,1,1.0,2184.207862,Manhattan,Residential,pending,Manhattan,10023,New York,40.7722757,-73.979081,592.8922894793609
825000,2,2.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10019,New York,40.7636334,-73.9803004,377.71130410847314
1849000,6,3.0,3001.0,Brooklyn,Residential,multi-family home,Brooklyn,11215,New York,40.6648195,-73.9891783,616.1279573475508
699000,1,1.0,700.0,Manhattan,Residential,co-op,Manhattan,10023,New York,40.776434,-73.9771489,998.5714285714286
420000,1,1.0,2184.207862,Manhattan,Residential,pending,Manhattan,10065,New York,40.7661564,-73.9700846,192.28939118249542
320000,2,1.0,802.0,Parkchester,Residential,condo,The Bronx,10462,New York,40.840912,-73.8545918,399.00249376558605
525000,1,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10065,New York,40.7670221,-73.9628426,240.36173897811926
1100000,3,2.3738608579684373,2184.207862,Queens,Residential,land,Queens,11368,New York,40.7526719,-73.854675,503.61507214463086
650000,2,2.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10022,New York,40.7581185,-73.9620574,297.59072444910004
1650000,1,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10075,New York,40.7737439,-73.9586221,755.4226082169463
1425000,2,2.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10075,New York,40.7730858,-73.9528703,652.4104343691808
418000,1,1.0,684.0,College Point,Residential,condo,Queens,11356,New York,40.7946644,-73.8473931,611.1111111111111
339000,2,1.0,700.0,Staten Island,Residential,house,Staten Island,10306,New York,40.5633004,-74.1004012,484.2857142857143
599900,6,4.0,2184.207862,Staten Island,Residential,pending,Staten Island,10301,New York,40.6412495,-74.083228,274.653347072331
400000,1,1.0,2184.207862,Astoria,Residential,co-op,Queens,11106,New York,40.762146,-73.9318948,183.1327535071385
2100000,3,3.0,2000.0,Brooklyn,Residential,multi-family home,Brooklyn,11231,New York,40.6756187,-74.0002793,1050.0
775000,3,1.0,1696.0,The Bronx,Residential,house,The Bronx,10465,New York,40.8377397,-73.8241472,456.95754716981133
685000,4,2.0,2269.0,Staten Island,Residential,house,Staten Island,10314,New York,40.5849183,-74.1599388,301.89510797708243
795000,1,1.0,2184.207862,Manhattan,Commercial,co-op,Manhattan,10021,New York,40.7707242,-73.9542132,363.97634759543774
445000,3,1.0,402.0,Long Island City,Residential,condo,Queens,11103,New York,40.7680157,-73.9174508,1106.9651741293533
529000,2,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10040,New York,40.8558902,-73.9351781,242.19306651319064
595000,1,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10033,New York,40.8540347,-73.9393276,272.4099708418685
479000,2,1.0,1100.0,Coney Island,Residential,co-op,Brooklyn,11224,New York,40.5778092,-73.9728288,435.45454545454544
460000,2,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10025,New York,40.8002612,-73.9648347,210.60266653320926
1200000,4,2.0,2184.207862,Queens,Residential,house,Queens,11361,New York,40.75515,-73.7757869,549.3982605214155
599000,1,1.0,626.0,Manhattan,Residential,condo,Manhattan,10029,New York,40.7920582,-73.9393346,956.8690095846646
350000,3,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10022,New York,40.7556998,-73.9717539,160.24115931874618
420000,1,1.0,668.0,Brighton Beach,Residential,condo,Brooklyn,11235,New York,40.5783101,-73.9670934,628.7425149700599
2400000,3,2.3738608579684373,3248.0,Brooklyn,Residential,contingent,Brooklyn,11213,New York,40.6647715,-73.9353047,738.9162561576354
595000,1,1.0,700.0,Manhattan,Residential,co-op,Manhattan,10022,New York,40.754338,-73.964711,850.0
585000,1,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10040,New York,40.8570262,-73.9361002,267.83165200419006
925000,3,2.0,1875.0,Queens,Residential,townhouse,Queens,11365,New York,40.7318932,-73.8001903,493.3333333333333
360000,1,1.0,2184.207862,Manhattan,Residential,pending,Manhattan,10075,New York,40.7711911,-73.9516646,164.81947815642465
1450000,4,2.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10016,New York,40.7494389,-73.9768133,663.8562314633771
699000,3,2.0,1008.0,Staten Island,Residential,house,Staten Island,10303,New York,40.6306551,-74.1655807,693.452380952381
1075000,7,3.0,2184.207862,Brooklyn,Residential,multi-family home,Brooklyn,11207,New York,40.6888948,-73.9059091,492.1692750504347
790000,4,3.0,1784.0,The Bronx,Residential,multi-family home,The Bronx,10461,New York,40.8510197,-73.8533944,442.82511210762334
1175000,3,2.3738608579684373,2184.207862,Brooklyn,Residential,house,Brooklyn,11235,New York,40.5790606,-73.9612505,537.9524634272193
825000,2,1.0,2184.207862,Queens,Residential,pending,Queens,11372,New York,40.7542784,-73.8933876,377.71130410847314
899000,2,2.0,1056.0,Brooklyn,Residential,house,Brooklyn,11228,New York,40.603279,-74.014377,851.3257575757576
795000,1,1.0,860.0,Manhattan,Residential,condo,Manhattan,10155,New York,40.7614804,-73.9610613,924.4186046511628
775000,6,2.0,2910.0,The Bronx,Residential,multi-family home,The Bronx,10462,New York,40.8501271,-73.8669885,266.3230240549828
2150000,2,2.0,2184.207862,Manhattan,Residential,house,Manhattan,10016,New York,40.7479844,-73.9728389,984.3385501008694
699000,5,4.0,1838.0,The Bronx,Residential,house,The Bronx,10458,New York,40.8677282,-73.8849595,380.30467899891187
904000,4,3.0,2184.207862,Queens,Residential,multi-family home,Queens,11366,New York,40.7236308,-73.8094885,413.880022926133
669000,3,1.0,2184.207862,Queens,Residential,house,Queens,11421,New York,40.6899622,-73.8484421,306.28953024068915
279000,1,1.0,2184.207862,Rego Park,Residential,co-op,Queens,11374,New York,40.7312899,-73.85773,127.7350955712291
399000,3,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10021,New York,40.7697297,-73.9590126,182.67492162337064
590000,5,3.0,1152.0,Queens,Residential,house,Queens,11691,New York,40.6019328,-73.7587155,512.1527777777778
1250000,3,2.0,2049.0,Brooklyn,Residential,house,Brooklyn,11203,New York,40.6520971,-73.9451094,610.0536847242557
849000,3,2.0,2184.207862,Manhattan,Residential,condo,Manhattan,10023,New York,40.7719831,-73.9802428,388.69926931890143
1699000,3,2.0,2200.0,Brooklyn,Residential,house,Brooklyn,11238,New York,40.6870728,-73.9584649,772.2727272727273
1195000,2,2.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10028,New York,40.77475,-73.9488864,547.1091011025762
405000,3,1.0,550.0,Manhattan,Residential,co-op,Manhattan,10028,New York,40.7740666,-73.9522989,736.3636363636364
738280,3,2.3738608579684373,1302.0,Queens,Residential,house,Queens,11413,New York,40.6619508,-73.7548417,567.0353302611367
950000,5,2.0,1660.0,Brooklyn,Residential,multi-family home,Brooklyn,11235,New York,40.5792869,-73.9603435,572.289156626506
800000,3,1.0,916.0,New York,Residential,condo,Manhattan,10005,New York,40.7067114,-74.010457,873.3624454148471
359000,2,1.0,920.0,East New York,Residential,condo,Brooklyn,11207,New York,40.654871,-73.8847697,390.2173913043478
999000,7,4.0,2184.207862,Brooklyn,Residential,townhouse,Brooklyn,11207,New York,40.6656785,-73.8916486,457.37405188407837
649000,1,1.0,2184.207862,Manhattan,Residential,condo,Manhattan,10027,New York,40.8121684,-73.9523535,297.1328925653322
799000,4,2.0,2184.207862,Queens,Residential,house,Queens,11417,New York,40.6757849,-73.8361627,365.80767513050915
760000,1,1.0,700.0,Manhattan,Residential,condo,Manhattan,10019,New York,40.766298,-73.9881994,1085.7142857142858
675999,3,2.0,2070.0,The Bronx,Residential,multi-family home,The Bronx,10466,New York,40.8974036,-73.8427908,326.5695652173913
380000,3,1.0,393.0,Bensonhurst,Residential,condo,Brooklyn,11228,New York,40.6184843,-74.0001507,966.9211195928754
995000,2,2.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10021,New York,40.7699248,-73.9617134,455.542724349007
649000,3,2.0,1150.0,Bergen Beach,Residential,condo,Brooklyn,11234,New York,40.6280068,-73.9155812,564.3478260869565
475000,1,1.0,739.0,Brighton Beach,Residential,condo,Brooklyn,11235,New York,40.5789422,-73.9632143,642.7604871447902
210000,1,1.0,850.0,Kensington,Residential,pending,Brooklyn,11218,New York,40.6466766,-73.9740956,247.05882352941177
579000,3,2.0,1200.0,Flushing,Residential,co-op,Queens,11374,New York,40.7346339,-73.8602384,482.5
1175000,3,2.3738608579684373,2184.207862,Brooklyn,Residential,house,Brooklyn,11235,New York,40.577735,-73.9632478,537.9524634272193
648888,2,2.0,950.0,Flushing,Residential,condo,Queens,11432,New York,40.7188694,-73.8111217,683.04
995000,1,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10011,New York,40.7440497,-73.9980389,455.542724349007
